customer_id,month_idx,year_month,income,total_spend,credit_balance,credit_limit,utilization_ratio,bill_payment_delay_days,bill_due_date,bill_paid_date,n_subs_active,essential_ratio,distress_level,defaulted
CUST_D0B19D10,3,2022-04,140913.78,56089.37,126035.76,348619.86,0.3615,6,2022-04-16,2022-04-22,5,0.3,0.0,0
CUST_D0B19D10,4,2022-05,110996.27,22262.04,113387.87,348619.86,0.3252,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_D0B19D10,5,2022-05,129119.26,40040.84,133796.2,348619.86,0.3838,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_D0B19D10,6,2022-06,132569.44,43804.06,103463.63,348619.86,0.2968,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_D0B19D10,7,2022-07,128525.18,70603.29,116879.75,348619.86,0.3353,1,2022-08-14,2022-08-15,5,0.3,0.0,0
CUST_D0B19D10,8,2022-08,129188.52,25814.37,132309.64,348619.86,0.3795,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_D0B19D10,9,2022-09,136258.35,36275.18,108382.18,348619.86,0.3109,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_D0B19D10,10,2022-10,135422.68,24275.61,116176.39,348619.86,0.3332,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_D0B19D10,11,2022-11,127864.59,31161.65,116977.58,348619.86,0.3355,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_D0B19D10,12,2022-12,126642.72,37335.21,102198.45,348619.86,0.2932,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_D0B19D10,13,2023-01,124331.65,64140.79,119089.03,348619.86,0.3416,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_D0B19D10,14,2023-02,133067.01,55506.48,129925.98,348619.86,0.3727,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_D0B19D10,15,2023-03,130943.76,40109.73,113656.89,348619.86,0.326,1,2023-04-11,2023-04-12,5,0.3,0.0,0
CUST_D0B19D10,16,2023-04,129809.68,24034.31,118060.56,348619.86,0.3387,1,2023-05-11,2023-05-12,5,0.3,0.0,0
CUST_D0B19D10,17,2023-05,140235.91,67944.21,128209.2,348619.86,0.3678,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_8588948C,0,2022-01,117405.43,40521.58,148500.78,551297.0,0.2694,1,2022-01-16,2022-01-17,5,0.3,0.0,1
CUST_8588948C,1,2022-01,116046.7,50818.54,180735.25,551297.0,0.3278,3,2022-02-15,2022-02-18,5,0.3,0.0,1
CUST_8588948C,2,2022-03,123646.22,53961.33,159130.57,551297.0,0.2886,4,2022-03-17,2022-03-21,5,0.3,0.0,1
CUST_8588948C,3,2022-04,110501.81,59966.52,171186.88,551297.0,0.3105,1,2022-04-16,2022-04-17,5,0.3,0.0,1
CUST_8588948C,4,2022-05,116841.56,38928.16,166649.35,551297.0,0.3023,0,2022-05-16,2022-05-16,5,0.3,0.0,1
CUST_8588948C,5,2022-05,107618.91,52539.52,169203.87,551297.0,0.3069,0,2022-06-15,2022-06-15,5,0.3,0.0,1
CUST_8588948C,6,2022-06,114687.53,32826.38,189028.79,551297.0,0.3429,0,2022-07-15,2022-07-15,5,0.3,0.0,1
CUST_8588948C,7,2022-07,110992.68,41200.4,175857.43,551297.0,0.319,4,2022-08-14,2022-08-18,5,0.3,0.0,1
CUST_8588948C,8,2022-08,111402.9,35123.17,136411.58,551297.0,0.2474,0,2022-09-13,2022-09-13,5,0.3,0.0,1
CUST_8588948C,9,2022-09,108603.82,18605.6,153166.22,551297.0,0.2778,3,2022-10-13,2022-10-16,5,0.3,0.0,1
CUST_8588948C,10,2022-10,129458.34,23675.39,201526.54,551297.0,0.3655,1,2022-11-12,2022-11-13,5,0.3,0.0,1
CUST_8588948C,11,2022-11,114300.23,68819.71,191301.97,551297.0,0.347,12,2022-12-12,2022-12-24,5,0.3398,0.1138,1
CUST_8588948C,12,2022-12,112019.77,14732.03,259349.2,551297.0,0.4704,1,2023-01-11,2023-01-12,4,0.3796,0.2276,1
CUST_8588948C,13,2023-01,103742.27,56067.31,281957.79,551297.0,0.5114,0,2023-02-10,2023-02-10,4,0.4195,0.3414,1
CUST_8588948C,14,2023-02,120069.22,64321.23,307128.52,551297.0,0.5571,9,2023-03-12,2023-03-21,4,0.4593,0.4551,1
CUST_8588948C,15,2023-03,103668.34,40687.23,346884.4,551297.0,0.6292,5,2023-04-11,2023-04-16,4,0.4991,0.5689,1
CUST_8588948C,16,2023-04,103719.67,35590.52,377595.69,551297.0,0.6849,14,2023-05-11,2023-05-25,4,0.5389,0.6827,1
CUST_8588948C,17,2023-05,87004.32,50852.09,455236.28,551297.0,0.8258,8,2023-06-10,2023-06-18,3,0.5788,0.7965,1
CUST_DD7AFC50,0,2022-01,20854.08,23488.18,7725.74,50486.8,0.153,0,2022-01-16,2022-01-16,5,0.3,0.0,1
CUST_DD7AFC50,1,2022-01,22150.35,59103.4,9536.06,50486.8,0.1889,0,2022-02-15,2022-02-15,5,0.3,0.0,1
CUST_DD7AFC50,2,2022-03,18502.35,54649.39,8611.02,50486.8,0.1706,3,2022-03-17,2022-03-20,5,0.3,0.0,1
CUST_DD7AFC50,3,2022-04,24372.96,75480.91,7841.8,50486.8,0.1553,1,2022-04-16,2022-04-17,5,0.3,0.0,1
CUST_DD7AFC50,4,2022-05,21363.65,45107.93,6700.53,50486.8,0.1327,0,2022-05-16,2022-05-16,5,0.3,0.0,1
CUST_DD7AFC50,5,2022-05,21352.93,72213.2,7032.3,50486.8,0.1393,3,2022-06-15,2022-06-18,5,0.3,0.0,1
CUST_DD7AFC50,6,2022-06,20455.14,44057.43,11512.23,50486.8,0.228,0,2022-07-15,2022-07-15,5,0.3,0.0,1
CUST_DD7AFC50,7,2022-07,20647.95,61999.79,10848.78,50486.8,0.2149,0,2022-08-14,2022-08-14,5,0.3229,0.0655,1
CUST_DD7AFC50,8,2022-08,23111.75,20918.29,12046.89,50486.8,0.2386,1,2022-09-13,2022-09-14,5,0.3458,0.1309,1
CUST_DD7AFC50,9,2022-09,21483.31,23355.15,15243.49,50486.8,0.3019,0,2022-10-13,2022-10-13,5,0.3687,0.1964,1
CUST_DD7AFC50,10,2022-10,18285.86,18905.3,16960.6,50486.8,0.3359,10,2022-11-12,2022-11-22,5,0.3917,0.2619,1
CUST_DD7AFC50,11,2022-11,20595.69,16586.2,18832.3,50486.8,0.373,8,2022-12-12,2022-12-20,5,0.4146,0.3273,1
CUST_DD7AFC50,12,2022-12,18090.73,21337.67,20717.07,50486.8,0.4103,12,2023-01-11,2023-01-23,5,0.4375,0.3928,1
CUST_DD7AFC50,13,2023-01,23860.74,30471.42,21636.05,50486.8,0.4285,9,2023-02-10,2023-02-19,5,0.4604,0.4583,1
CUST_DD7AFC50,14,2023-02,19189.29,20815.38,22924.2,50486.8,0.4541,17,2023-03-12,2023-03-29,5,0.4833,0.5238,1
CUST_DD7AFC50,15,2023-03,18396.02,62892.52,24819.09,50486.8,0.4916,0,2023-04-11,2023-04-11,4,0.5062,0.5892,1
CUST_DD7AFC50,16,2023-04,16965.96,30464.88,27568.75,50486.8,0.5461,23,2023-05-11,2023-06-03,4,0.5291,0.6547,1
CUST_DD7AFC50,17,2023-05,20224.73,50088.28,28730.41,50486.8,0.5691,15,2023-06-10,2023-06-25,4,0.5521,0.7202,1
CUST_9A5C3943,0,2022-01,125244.88,58975.03,127691.86,574732.34,0.2222,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_9A5C3943,1,2022-01,140472.99,57002.72,103558.31,574732.34,0.1802,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_9A5C3943,2,2022-03,143681.79,75277.79,133370.16,574732.34,0.2321,4,2022-03-17,2022-03-21,5,0.3,0.0,0
CUST_9A5C3943,3,2022-04,146971.35,33212.6,160697.9,574732.34,0.2796,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_9A5C3943,4,2022-05,147806.42,64574.25,129217.4,574732.34,0.2248,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_9A5C3943,5,2022-05,149876.05,43675.74,142428.12,574732.34,0.2478,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_9A5C3943,6,2022-06,136787.85,63994.01,128385.4,574732.34,0.2234,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_9A5C3943,7,2022-07,128038.24,23966.04,176816.4,574732.34,0.3076,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_9A5C3943,8,2022-08,132257.93,45530.14,155404.81,574732.34,0.2704,4,2022-09-13,2022-09-17,5,0.3,0.0,0
CUST_9A5C3943,9,2022-09,136782.59,66807.27,150049.58,574732.34,0.2611,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_9A5C3943,10,2022-10,131205.8,42654.66,160897.05,574732.34,0.28,2,2022-11-12,2022-11-14,5,0.3,0.0,0
CUST_9A5C3943,11,2022-11,124080.76,34041.19,126344.34,574732.34,0.2198,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_9A5C3943,12,2022-12,143505.47,60522.99,151034.7,574732.34,0.2628,1,2023-01-11,2023-01-12,5,0.3,0.0,0
CUST_9A5C3943,13,2023-01,142231.95,37299.5,114259.75,574732.34,0.1988,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_9A5C3943,14,2023-02,141509.88,29762.26,132748.27,574732.34,0.231,3,2023-03-12,2023-03-15,5,0.3,0.0,0
CUST_9A5C3943,15,2023-03,129239.36,38921.66,134228.01,574732.34,0.2335,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_9A5C3943,16,2023-04,135114.35,27611.69,190783.39,574732.34,0.332,4,2023-05-11,2023-05-15,5,0.3,0.0,0
CUST_9A5C3943,17,2023-05,135223.21,37147.31,142174.79,574732.34,0.2474,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_DC27E337,0,2022-01,55555.97,40213.53,74906.18,254486.72,0.2943,3,2022-01-16,2022-01-19,5,0.3,0.0,0
CUST_DC27E337,1,2022-01,55322.91,68108.31,73080.31,254486.72,0.2872,1,2022-02-15,2022-02-16,5,0.3,0.0,0
CUST_DC27E337,2,2022-03,57524.39,40498.45,77775.15,254486.72,0.3056,4,2022-03-17,2022-03-21,5,0.3,0.0,0
CUST_DC27E337,3,2022-04,53412.16,49856.62,76950.7,254486.72,0.3024,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_DC27E337,4,2022-05,57277.59,53563.14,67019.6,254486.72,0.2634,4,2022-05-16,2022-05-20,5,0.3,0.0,0
CUST_DC27E337,5,2022-05,55863.26,32754.86,75038.61,254486.72,0.2949,3,2022-06-15,2022-06-18,5,0.3,0.0,0
CUST_DC27E337,6,2022-06,57799.06,23907.05,82461.53,254486.72,0.324,3,2022-07-15,2022-07-18,5,0.3,0.0,0
CUST_DC27E337,7,2022-07,57015.46,33235.54,74628.1,254486.72,0.2932,3,2022-08-14,2022-08-17,5,0.3,0.0,0
CUST_DC27E337,8,2022-08,55336.33,24950.9,73412.83,254486.72,0.2885,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_DC27E337,9,2022-09,58470.25,52189.17,85669.79,254486.72,0.3366,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_DC27E337,10,2022-10,51687.3,30010.18,61473.26,254486.72,0.2416,1,2022-11-12,2022-11-13,5,0.3,0.0,0
CUST_DC27E337,11,2022-11,52321.08,35292.83,74735.38,254486.72,0.2937,1,2022-12-12,2022-12-13,5,0.3,0.0,0
CUST_DC27E337,12,2022-12,56411.97,34289.36,61943.63,254486.72,0.2434,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_DC27E337,13,2023-01,58902.74,33600.63,55225.06,254486.72,0.217,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_DC27E337,14,2023-02,57302.06,25075.07,88085.65,254486.72,0.3461,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_DC27E337,15,2023-03,60923.93,43453.33,62134.93,254486.72,0.2442,1,2023-04-11,2023-04-12,5,0.3,0.0,0
CUST_DC27E337,16,2023-04,60462.34,23493.92,86794.09,254486.72,0.3411,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_DC27E337,17,2023-05,61906.77,30185.56,80607.25,254486.72,0.3167,1,2023-06-10,2023-06-11,5,0.3,0.0,0
CUST_F173252F,0,2022-01,28036.64,36907.13,12309.61,76543.52,0.1608,1,2022-01-16,2022-01-17,5,0.3,0.0,0
CUST_F173252F,1,2022-01,28612.85,56889.04,6018.19,76543.52,0.0786,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_F173252F,2,2022-03,28087.09,44665.85,5386.12,76543.52,0.0704,2,2022-03-17,2022-03-19,5,0.3,0.0,0
CUST_F173252F,3,2022-04,28152.79,76200.98,9125.66,76543.52,0.1192,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_F173252F,4,2022-05,27973.69,20431.34,11991.94,76543.52,0.1567,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_F173252F,5,2022-05,28758.49,40436.26,6204.38,76543.52,0.0811,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_F173252F,6,2022-06,31971.04,36715.82,5772.95,76543.52,0.0754,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_F173252F,7,2022-07,27988.39,46087.02,8619.34,76543.52,0.1126,1,2022-08-14,2022-08-15,5,0.3,0.0,0
CUST_F173252F,8,2022-08,28391.78,47600.32,9240.39,76543.52,0.1207,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_F173252F,9,2022-09,27955.07,76747.73,7732.76,76543.52,0.101,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_F173252F,10,2022-10,27549.19,37138.58,12561.45,76543.52,0.1641,5,2022-11-12,2022-11-17,5,0.3,0.0,0
CUST_F173252F,11,2022-11,26865.46,76015.7,10561.65,76543.52,0.138,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_F173252F,12,2022-12,29406.14,27951.65,7680.67,76543.52,0.1003,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_F173252F,13,2023-01,29156.14,49212.02,6623.44,76543.52,0.0865,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_F173252F,14,2023-02,26995.54,74012.44,6725.63,76543.52,0.0879,3,2023-03-12,2023-03-15,5,0.3,0.0,0
CUST_F173252F,15,2023-03,30010.42,27712.77,7357.09,76543.52,0.0961,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_F173252F,16,2023-04,29837.0,27300.24,3496.59,76543.52,0.0457,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_F173252F,17,2023-05,30739.07,39154.43,12091.32,76543.52,0.158,3,2023-06-10,2023-06-13,5,0.3,0.0,0
CUST_AD186061,0,2022-01,106304.67,29044.59,92006.56,470684.89,0.1955,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_AD186061,1,2022-01,107897.42,31827.01,72637.69,470684.89,0.1543,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_AD186061,2,2022-03,112523.21,44429.58,79526.07,470684.89,0.169,2,2022-03-17,2022-03-19,5,0.3,0.0,0
CUST_AD186061,3,2022-04,111056.99,65077.89,85577.12,470684.89,0.1818,2,2022-04-16,2022-04-18,5,0.3,0.0,0
CUST_AD186061,4,2022-05,109988.11,18081.88,73917.61,470684.89,0.157,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_AD186061,5,2022-05,119756.51,52435.7,80242.36,470684.89,0.1705,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_AD186061,6,2022-06,124200.23,33827.41,60204.75,470684.89,0.1279,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_AD186061,7,2022-07,113688.76,76121.81,102223.9,470684.89,0.2172,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_AD186061,8,2022-08,119098.2,22503.16,98606.22,470684.89,0.2095,1,2022-09-13,2022-09-14,5,0.3,0.0,0
CUST_AD186061,9,2022-09,119972.82,36221.27,80918.63,470684.89,0.1719,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_AD186061,10,2022-10,118349.91,58302.91,75653.34,470684.89,0.1607,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_AD186061,11,2022-11,112901.39,61303.55,69482.46,470684.89,0.1476,2,2022-12-12,2022-12-14,5,0.3,0.0,0
CUST_AD186061,12,2022-12,115599.42,73682.75,61350.62,470684.89,0.1303,1,2023-01-11,2023-01-12,5,0.3,0.0,0
CUST_AD186061,13,2023-01,115084.53,56909.51,95024.77,470684.89,0.2019,3,2023-02-10,2023-02-13,5,0.3,0.0,0
CUST_AD186061,14,2023-02,126570.39,24386.34,81404.22,470684.89,0.1729,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_AD186061,15,2023-03,121618.26,38835.52,76124.84,470684.89,0.1617,1,2023-04-11,2023-04-12,5,0.3,0.0,0
CUST_AD186061,16,2023-04,111291.58,36105.48,80383.94,470684.89,0.1708,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_AD186061,17,2023-05,123355.3,47654.71,78868.04,470684.89,0.1676,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_F041C30D,0,2022-01,72581.32,25541.54,69153.96,344663.22,0.2006,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_F041C30D,1,2022-01,73203.48,56648.49,48968.82,344663.22,0.1421,5,2022-02-15,2022-02-20,5,0.3,0.0,0
CUST_F041C30D,2,2022-03,67265.86,47580.6,53671.93,344663.22,0.1557,3,2022-03-17,2022-03-20,5,0.3,0.0,0
CUST_F041C30D,3,2022-04,72519.32,48292.88,49121.11,344663.22,0.1425,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_F041C30D,4,2022-05,77100.95,41952.25,36162.89,344663.22,0.1049,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_F041C30D,5,2022-05,80134.83,25618.45,43682.16,344663.22,0.1267,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_F041C30D,6,2022-06,70532.92,57305.47,40014.25,344663.22,0.1161,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_F041C30D,7,2022-07,73576.69,56140.53,53660.55,344663.22,0.1557,1,2022-08-14,2022-08-15,5,0.3,0.0,0
CUST_F041C30D,8,2022-08,79675.39,45676.81,46084.78,344663.22,0.1337,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_F041C30D,9,2022-09,76927.82,74526.34,40759.63,344663.22,0.1183,2,2022-10-13,2022-10-15,5,0.3,0.0,0
CUST_F041C30D,10,2022-10,73120.08,30428.38,43320.92,344663.22,0.1257,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_F041C30D,11,2022-11,78366.49,28738.39,38568.5,344663.22,0.1119,5,2022-12-12,2022-12-17,5,0.3,0.0,0
CUST_F041C30D,12,2022-12,68852.02,20349.5,47712.11,344663.22,0.1384,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_F041C30D,13,2023-01,75151.54,32939.26,43113.21,344663.22,0.1251,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_F041C30D,14,2023-02,73685.41,36455.19,44684.19,344663.22,0.1296,7,2023-03-12,2023-03-19,5,0.3,0.0,0
CUST_F041C30D,15,2023-03,76227.41,55746.7,48337.38,344663.22,0.1402,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_F041C30D,16,2023-04,74837.57,65396.14,52409.7,344663.22,0.1521,5,2023-05-11,2023-05-16,5,0.3,0.0,0
CUST_F041C30D,17,2023-05,78726.49,56743.86,37880.57,344663.22,0.1099,1,2023-06-10,2023-06-11,5,0.3,0.0,0
CUST_8C26B027,0,2022-01,143246.49,24199.45,138399.55,534610.51,0.2589,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_8C26B027,1,2022-01,130448.98,39405.98,156035.66,534610.51,0.2919,5,2022-02-15,2022-02-20,5,0.3,0.0,0
CUST_8C26B027,2,2022-03,149636.13,56948.04,169206.83,534610.51,0.3165,0,2022-03-17,2022-03-17,5,0.3,0.0,0
CUST_8C26B027,3,2022-04,139896.72,35246.63,136757.78,534610.51,0.2558,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_8C26B027,4,2022-05,152519.55,58986.9,180256.86,534610.51,0.3372,3,2022-05-16,2022-05-19,5,0.3,0.0,0
CUST_8C26B027,5,2022-05,161599.22,49536.66,203133.66,534610.51,0.38,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_8C26B027,6,2022-06,163167.16,60497.65,181705.09,534610.51,0.3399,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_8C26B027,7,2022-07,134919.55,59716.84,171173.33,534610.51,0.3202,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_8C26B027,8,2022-08,158133.47,21626.78,158426.63,534610.51,0.2963,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_8C26B027,9,2022-09,141846.18,23526.06,158752.41,534610.51,0.2969,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_8C26B027,10,2022-10,142171.07,45723.84,149455.05,534610.51,0.2796,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_8C26B027,11,2022-11,155996.53,36410.7,169560.49,534610.51,0.3172,4,2022-12-12,2022-12-16,5,0.3,0.0,0
CUST_8C26B027,12,2022-12,154546.36,60367.16,129777.38,534610.51,0.2428,3,2023-01-11,2023-01-14,5,0.3,0.0,0
CUST_8C26B027,13,2023-01,145792.91,58873.38,178012.04,534610.51,0.333,1,2023-02-10,2023-02-11,5,0.3,0.0,0
CUST_8C26B027,14,2023-02,150317.08,55885.83,160037.0,534610.51,0.2994,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_8C26B027,15,2023-03,147144.57,39883.51,152815.69,534610.51,0.2858,3,2023-04-11,2023-04-14,5,0.3,0.0,0
CUST_8C26B027,16,2023-04,141116.01,25850.49,166715.22,534610.51,0.3118,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_8C26B027,17,2023-05,159590.88,60180.81,180768.23,534610.51,0.3381,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_3B1775A6,0,2022-01,104428.09,69984.46,49942.19,293733.62,0.17,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_3B1775A6,1,2022-01,100479.01,28328.06,50752.57,293733.62,0.1728,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_3B1775A6,2,2022-03,102930.63,33770.41,60200.93,293733.62,0.205,0,2022-03-17,2022-03-17,5,0.3,0.0,0
CUST_3B1775A6,3,2022-04,104449.7,53680.59,71837.26,293733.62,0.2446,2,2022-04-16,2022-04-18,5,0.3,0.0,0
CUST_3B1775A6,4,2022-05,102920.1,46929.45,51991.99,293733.62,0.177,1,2022-05-16,2022-05-17,5,0.3,0.0,0
CUST_3B1775A6,5,2022-05,110467.32,34751.88,43328.61,293733.62,0.1475,3,2022-06-15,2022-06-18,5,0.3,0.0,0
CUST_3B1775A6,6,2022-06,100100.53,56702.41,69880.58,293733.62,0.2379,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_3B1775A6,7,2022-07,108067.29,36098.87,48729.54,293733.62,0.1659,3,2022-08-14,2022-08-17,5,0.3,0.0,0
CUST_3B1775A6,8,2022-08,90820.87,61157.9,56931.62,293733.62,0.1938,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_3B1775A6,9,2022-09,96577.13,66857.0,52733.07,293733.62,0.1795,5,2022-10-13,2022-10-18,5,0.3,0.0,0
CUST_3B1775A6,10,2022-10,101317.09,57498.2,68969.28,293733.62,0.2348,2,2022-11-12,2022-11-14,5,0.3,0.0,0
CUST_3B1775A6,11,2022-11,95450.19,49307.45,71965.54,293733.62,0.245,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_3B1775A6,12,2022-12,101214.23,42772.03,73572.47,293733.62,0.2505,2,2023-01-11,2023-01-13,5,0.3,0.0,0
CUST_3B1775A6,13,2023-01,108260.67,52093.45,67621.76,293733.62,0.2302,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_3B1775A6,14,2023-02,109642.94,27618.21,60460.75,293733.62,0.2058,5,2023-03-12,2023-03-17,5,0.3,0.0,0
CUST_3B1775A6,15,2023-03,95974.31,23873.78,67243.26,293733.62,0.2289,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_3B1775A6,16,2023-04,99168.83,36405.05,50614.39,293733.62,0.1723,8,2023-05-11,2023-05-19,5,0.3,0.0,0
CUST_3B1775A6,17,2023-05,95801.36,51784.71,63418.16,293733.62,0.2159,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_33CD750F,0,2022-01,152881.33,58852.18,159546.4,706309.92,0.2259,3,2022-01-16,2022-01-19,5,0.3,0.0,0
CUST_33CD750F,1,2022-01,149441.78,55934.92,133881.79,706309.92,0.1896,1,2022-02-15,2022-02-16,5,0.3,0.0,0
CUST_33CD750F,2,2022-03,151243.61,57649.45,86945.68,706309.92,0.1231,2,2022-03-17,2022-03-19,5,0.3,0.0,0
CUST_33CD750F,3,2022-04,138974.06,66779.12,176709.0,706309.92,0.2502,2,2022-04-16,2022-04-18,5,0.3,0.0,0
CUST_33CD750F,4,2022-05,142533.0,55028.95,168327.38,706309.92,0.2383,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_33CD750F,5,2022-05,141271.44,59588.64,158478.13,706309.92,0.2244,1,2022-06-15,2022-06-16,5,0.3,0.0,0
CUST_33CD750F,6,2022-06,156658.31,28235.82,146628.01,706309.92,0.2076,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_33CD750F,7,2022-07,152096.73,55664.79,151688.98,706309.92,0.2148,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_33CD750F,8,2022-08,161656.83,53646.04,133070.94,706309.92,0.1884,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_33CD750F,9,2022-09,164819.23,29906.16,158745.05,706309.92,0.2248,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_33CD750F,10,2022-10,153452.87,59149.34,132196.8,706309.92,0.1872,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_33CD750F,11,2022-11,149354.27,46953.33,169686.79,706309.92,0.2402,4,2022-12-12,2022-12-16,5,0.3,0.0,0
CUST_33CD750F,12,2022-12,147777.6,30061.09,128651.42,706309.92,0.1821,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_33CD750F,13,2023-01,142556.23,34759.2,173300.27,706309.92,0.2454,1,2023-02-10,2023-02-11,5,0.3,0.0,0
CUST_33CD750F,14,2023-02,140606.24,43070.65,182664.85,706309.92,0.2586,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_33CD750F,15,2023-03,145196.05,62545.69,173465.07,706309.92,0.2456,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_33CD750F,16,2023-04,149131.59,74049.55,174312.51,706309.92,0.2468,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_33CD750F,17,2023-05,148349.98,42327.66,162425.78,706309.92,0.23,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_A31768C9,0,2022-01,45008.1,37248.99,25776.72,95440.95,0.2701,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_A31768C9,1,2022-01,40355.07,26159.56,21773.57,95440.95,0.2281,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_A31768C9,2,2022-03,42145.66,26490.23,26389.43,95440.95,0.2765,0,2022-03-17,2022-03-17,5,0.3,0.0,0
